Timestamp,Name,Value
1.692414,"/shooter/constants",5e-06
1.692437,"/shooter/constants",5e-07
1.692443,"/shooter/constants",0
2.059401,"/shooter/rpm",0
2.506173,"/shooter/rpm",0
2.516796,"/shooter/rpm",0
2.525162,"/shooter/rpm",0
2.539759,"/shooter/rpm",0
2.555956,"/shooter/rpm",0
2.562868,"/shooter/rpm",0
2.57453,"/shooter/rpm",0
2.581021,"/shooter/rpm",0
2.587203,"/shooter/rpm",0
2.595254,"/shooter/rpm",0
2.604374,"/shooter/rpm",0
2.611719,"/shooter/rpm",0
2.617601,"/shooter/rpm",0
2.623644,"/shooter/rpm",0
2.633153,"/shooter/rpm",0
2.64293,"/shooter/rpm",0
2.652759,"/shooter/rpm",0
2.6656,"/shooter/rpm",0
2.672982,"/shooter/rpm",0
2.682272,"/shooter/rpm",0
2.690406,"/shooter/rpm",0
2.696136,"/shooter/rpm",0
2.702889,"/shooter/rpm",0
2.710531,"/shooter/rpm",0
2.718979,"/shooter/rpm",0
2.744476,"/shooter/rpm",0
2.75264,"/shooter/rpm",0
2.75834,"/shooter/rpm",0
2.763638,"/shooter/rpm",0
2.770076,"/shooter/rpm",0
2.777674,"/shooter/rpm",0
2.785877,"/shooter/rpm",0
2.793175,"/shooter/rpm",0
2.805683,"/shooter/rpm",0
2.821933,"/shooter/rpm",0
2.837204,"/shooter/rpm",0
2.84711,"/shooter/rpm",0
2.853423,"/shooter/rpm",0
2.858956,"/shooter/rpm",0
2.873541,"/shooter/rpm",0
2.879536,"/shooter/rpm",0
2.884316,"/shooter/rpm",0
2.891325,"/shooter/rpm",0
2.896043,"/shooter/rpm",0
2.905028,"/shooter/rpm",0
2.911935,"/shooter/rpm",0
2.916854,"/shooter/rpm",0
2.922219,"/shooter/rpm",0
2.927774,"/shooter/rpm",0
2.937032,"/shooter/rpm",0
2.942479,"/shooter/rpm",0
2.951094,"/shooter/rpm",0
2.963113,"/shooter/rpm",0
2.970665,"/shooter/rpm",0
2.975575,"/shooter/rpm",0
2.980727,"/shooter/rpm",0
2.987056,"/shooter/rpm",0
2.996363,"/shooter/rpm",0
3.001575,"/shooter/rpm",0
3.006662,"/shooter/rpm",0
3.022573,"/shooter/rpm",0
3.03169,"/shooter/rpm",0
3.036346,"/shooter/rpm",0
3.041614,"/shooter/rpm",0
3.047355,"/shooter/rpm",0
3.055492,"/shooter/rpm",0
3.060625,"/shooter/rpm",0
3.065646,"/shooter/rpm",0
3.071536,"/shooter/rpm",0
3.077352,"/shooter/rpm",0
3.082802,"/shooter/rpm",0
3.09253,"/shooter/rpm",0
3.09856,"/shooter/rpm",0
3.103702,"/shooter/rpm",0
3.112533,"/shooter/rpm",0
3.118218,"/shooter/rpm",0
3.123395,"/shooter/rpm",0
3.12946,"/shooter/rpm",0
3.135018,"/shooter/rpm",0
3.144362,"/shooter/rpm",0
3.150445,"/shooter/rpm",0
3.156383,"/shooter/rpm",0
3.162827,"/shooter/rpm",0
3.168316,"/shooter/rpm",0
3.176788,"/shooter/rpm",0
3.18196,"/shooter/rpm",0
3.186989,"/shooter/rpm",0
3.194368,"/shooter/rpm",0
3.200505,"/shooter/rpm",0
3.206697,"/shooter/rpm",0
3.212245,"/shooter/rpm",0
3.217274,"/shooter/rpm",0
3.22208,"/shooter/rpm",0
3.22712,"/shooter/rpm",0
3.235398,"/shooter/rpm",0
3.240425,"/shooter/rpm",0
3.245056,"/shooter/rpm",0
3.251514,"/shooter/rpm",0
3.257256,"/shooter/rpm",0
3.262974,"/shooter/rpm",0
3.268482,"/shooter/rpm",0
3.274254,"/shooter/rpm",0
3.279239,"/shooter/rpm",0
3.283863,"/shooter/rpm",0
3.291962,"/shooter/rpm",0
3.298836,"/shooter/rpm",0
3.308657,"/shooter/rpm",0
3.315057,"/shooter/rpm",0
3.320405,"/shooter/rpm",0
3.327944,"/shooter/rpm",0
3.333477,"/shooter/rpm",0
3.33924,"/shooter/rpm",0
3.343952,"/shooter/rpm",0
3.35068,"/shooter/rpm",0
3.357929,"/shooter/rpm",0
3.364331,"/shooter/rpm",0
3.370468,"/shooter/rpm",0
3.374736,"/shooter/rpm",0
3.380135,"/shooter/rpm",0
3.389445,"/shooter/rpm",0
3.39434,"/shooter/rpm",0
3.399673,"/shooter/rpm",0
3.40496,"/shooter/rpm",0
3.412074,"/shooter/rpm",0
3.417974,"/shooter/rpm",0
3.423504,"/shooter/rpm",0
3.429218,"/shooter/rpm",0
3.434196,"/shooter/rpm",0
3.438692,"/shooter/rpm",0
3.44639,"/shooter/rpm",0
3.452573,"/shooter/rpm",0
3.457474,"/shooter/rpm",0
3.462381,"/shooter/rpm",0
3.467484,"/shooter/rpm",0
3.479069,"/shooter/rpm",0
3.485935,"/shooter/rpm",0
3.506349,"/shooter/rpm",0
3.524925,"/shooter/rpm",0
3.544991,"/shooter/rpm",0
3.565038,"/shooter/rpm",0
3.585695,"/shooter/rpm",0
3.605265,"/shooter/rpm",0
3.624987,"/shooter/rpm",0
3.644928,"/shooter/rpm",0
3.665079,"/shooter/rpm",0
3.685046,"/shooter/rpm",0
3.705514,"/shooter/rpm",0
3.724924,"/shooter/rpm",0
3.745054,"/shooter/rpm",0
3.765388,"/shooter/rpm",0
3.785226,"/shooter/rpm",0
3.805318,"/shooter/rpm",0
3.825337,"/shooter/rpm",0
3.84504,"/shooter/rpm",0
3.864933,"/shooter/rpm",0
3.88523,"/shooter/rpm",0
3.905802,"/shooter/rpm",0
3.924999,"/shooter/rpm",0
3.944975,"/shooter/rpm",0
3.965024,"/shooter/rpm",0
3.989529,"/shooter/rpm",0
4.005012,"/shooter/rpm",0
4.025336,"/shooter/rpm",0
4.044936,"/shooter/rpm",0
4.065375,"/shooter/rpm",0
4.085107,"/shooter/rpm",0
4.105002,"/shooter/rpm",0
4.125141,"/shooter/rpm",0
4.145409,"/shooter/rpm",0
4.165005,"/shooter/rpm",0
4.185316,"/shooter/rpm",0
4.205356,"/shooter/rpm",0
4.225189,"/shooter/rpm",0
4.244984,"/shooter/rpm",0
4.265434,"/shooter/rpm",0
4.285031,"/shooter/rpm",0
4.305624,"/shooter/rpm",0
4.326132,"/shooter/rpm",0
4.344914,"/shooter/rpm",0
4.365,"/shooter/rpm",0
4.385368,"/shooter/rpm",0
4.407,"/shooter/rpm",0
4.424955,"/shooter/rpm",0
4.446963,"/shooter/rpm",0
4.465036,"/shooter/rpm",0
4.484861,"/shooter/rpm",0
4.510497,"/shooter/rpm",0
4.525323,"/shooter/rpm",0
4.545224,"/shooter/rpm",0
4.566183,"/shooter/rpm",0
4.585374,"/shooter/rpm",0
4.605207,"/shooter/rpm",0
4.626129,"/shooter/rpm",0
4.645047,"/shooter/rpm",0
4.664903,"/shooter/rpm",0
4.686761,"/shooter/rpm",0
4.705755,"/shooter/rpm",0
4.724986,"/shooter/rpm",0
4.745948,"/shooter/rpm",0
4.765424,"/shooter/rpm",0
4.785029,"/shooter/rpm",0
4.806082,"/shooter/rpm",0
4.824971,"/shooter/rpm",0
4.844971,"/shooter/rpm",0
4.86618,"/shooter/rpm",0
4.885653,"/shooter/rpm",0
4.904976,"/shooter/rpm",0
4.925981,"/shooter/rpm",0
4.944904,"/shooter/rpm",0
4.965518,"/shooter/rpm",0
4.984846,"/shooter/rpm",0
5.005566,"/shooter/rpm",0
5.025453,"/shooter/rpm",0
5.045334,"/shooter/rpm",0
5.06563,"/shooter/rpm",0
5.085036,"/shooter/rpm",0
5.104982,"/shooter/rpm",0
5.125386,"/shooter/rpm",0
5.145083,"/shooter/rpm",0
5.165043,"/shooter/rpm",0
5.185094,"/shooter/rpm",0
5.204981,"/shooter/rpm",0
5.225024,"/shooter/rpm",0
5.245067,"/shooter/rpm",0
5.26501,"/shooter/rpm",0
5.284921,"/shooter/rpm",0
5.305108,"/shooter/rpm",0
5.325246,"/shooter/rpm",0
5.344967,"/shooter/rpm",0
5.365269,"/shooter/rpm",0
5.385149,"/shooter/rpm",0
5.40545,"/shooter/rpm",0
5.425008,"/shooter/rpm",0
5.44495,"/shooter/rpm",0
5.465149,"/shooter/rpm",0
5.485227,"/shooter/rpm",0
5.505223,"/shooter/rpm",0
5.525369,"/shooter/rpm",0
5.544943,"/shooter/rpm",0
5.564984,"/shooter/rpm",0
5.584829,"/shooter/rpm",0
5.604947,"/shooter/rpm",0
5.626396,"/shooter/rpm",0
5.64486,"/shooter/rpm",0
5.664931,"/shooter/rpm",0
5.685613,"/shooter/rpm",0
5.704946,"/shooter/rpm",0
5.724964,"/shooter/rpm",0
5.746084,"/shooter/rpm",0
5.766328,"/shooter/rpm",0
5.785299,"/shooter/rpm",0
5.806506,"/shooter/rpm",0
5.824887,"/shooter/rpm",0
5.844783,"/shooter/rpm",0
5.866524,"/shooter/rpm",0
5.884778,"/shooter/rpm",0
5.905012,"/shooter/rpm",0
5.926458,"/shooter/rpm",0
5.945004,"/shooter/rpm",0
5.964994,"/shooter/rpm",0
5.986425,"/shooter/rpm",0
6.004968,"/shooter/rpm",0
6.024963,"/shooter/rpm",0
6.046384,"/shooter/rpm",0
6.064988,"/shooter/rpm",0
6.085077,"/shooter/rpm",0
6.106567,"/shooter/rpm",0
6.124907,"/shooter/rpm",0
6.145262,"/shooter/rpm",0
6.166251,"/shooter/rpm",0
6.184868,"/shooter/rpm",0
6.204962,"/shooter/rpm",0
6.226416,"/shooter/rpm",0
6.245002,"/shooter/rpm",0
6.265028,"/shooter/rpm",0
6.286342,"/shooter/rpm",0
6.305017,"/shooter/rpm",0
6.324983,"/shooter/rpm",0
6.346878,"/shooter/rpm",0
6.36491,"/shooter/rpm",0
6.385341,"/shooter/rpm",0
6.404788,"/shooter/rpm",0
6.425021,"/shooter/rpm",0
6.44497,"/shooter/rpm",0
6.464973,"/shooter/rpm",0
6.485552,"/shooter/rpm",0
6.505709,"/shooter/rpm",0
6.525408,"/shooter/rpm",0
6.545437,"/shooter/rpm",0
6.565204,"/shooter/rpm",0
6.585346,"/shooter/rpm",0
6.60493,"/shooter/rpm",0
6.62483,"/shooter/rpm",0
6.647534,"/shooter/rpm",0
6.665319,"/shooter/rpm",0
6.684884,"/shooter/rpm",0
6.704934,"/shooter/rpm",0
6.725232,"/shooter/rpm",0
6.745238,"/shooter/rpm",0
6.76831,"/shooter/rpm",0
6.784988,"/shooter/rpm",0
6.804988,"/shooter/rpm",0
6.824923,"/shooter/rpm",0
6.844896,"/shooter/rpm",0
6.865283,"/shooter/rpm",0
6.88484,"/shooter/rpm",0
6.904992,"/shooter/rpm",0
6.925423,"/shooter/rpm",0
6.945369,"/shooter/rpm",0
6.96501,"/shooter/rpm",0
6.985286,"/shooter/rpm",0
7.005038,"/shooter/rpm",0
7.025609,"/shooter/rpm",0
7.045292,"/shooter/rpm",0
7.065433,"/shooter/rpm",0
7.085322,"/shooter/rpm",0
7.105913,"/shooter/rpm",0
7.125316,"/shooter/rpm",0
7.145248,"/shooter/rpm",0
7.165726,"/shooter/rpm",0
7.184819,"/shooter/rpm",0
7.204961,"/shooter/rpm",0
7.226194,"/shooter/rpm",0
7.245162,"/shooter/rpm",0
7.264964,"/shooter/rpm",0
7.286377,"/shooter/rpm",0
7.305412,"/shooter/rpm",0
7.324961,"/shooter/rpm",0
7.345955,"/shooter/rpm",0
7.365366,"/shooter/rpm",0
7.384794,"/shooter/rpm",0
7.406347,"/shooter/rpm",0
7.424913,"/shooter/rpm",0
7.445293,"/shooter/rpm",0
7.466128,"/shooter/rpm",0
7.485446,"/shooter/rpm",0
7.505007,"/shooter/rpm",0
7.526199,"/shooter/rpm",0
7.544896,"/shooter/rpm",0
7.566132,"/shooter/rpm",0
7.586077,"/shooter/rpm",0
7.604954,"/shooter/rpm",0
7.62478,"/shooter/rpm",0
7.646318,"/shooter/rpm",0
7.666459,"/shooter/rpm",0
7.684949,"/shooter/rpm",0
7.704942,"/shooter/rpm",0
7.725696,"/shooter/rpm",0
7.747128,"/shooter/rpm",0
7.76884,"/shooter/rpm",0
7.78501,"/shooter/rpm",0
7.804784,"/shooter/rpm",0
7.824811,"/shooter/rpm",0
7.845647,"/shooter/rpm",0
7.865021,"/shooter/rpm",0
7.884875,"/shooter/rpm",0
7.905478,"/shooter/rpm",0
7.924981,"/shooter/rpm",0
7.944835,"/shooter/rpm",0
7.964774,"/shooter/rpm",0
7.985253,"/shooter/rpm",0
8.004883,"/shooter/rpm",0
8.025381,"/shooter/rpm",0
8.044814,"/shooter/rpm",0
8.064961,"/shooter/rpm",0
8.084974,"/shooter/rpm",0
8.105431,"/shooter/rpm",0
8.124971,"/shooter/rpm",0
8.144928,"/shooter/rpm",0
8.165355,"/shooter/rpm",0
8.184903,"/shooter/rpm",0
8.204846,"/shooter/rpm",0
8.225229,"/shooter/rpm",0
8.245486,"/shooter/rpm",0
8.266855,"/shooter/rpm",0
8.288505,"/shooter/rpm",0
8.304922,"/shooter/rpm",0
8.324734,"/shooter/rpm",0
8.344929,"/shooter/rpm",0
8.364812,"/shooter/rpm",0
8.38495,"/shooter/rpm",0
8.405279,"/shooter/rpm",0
8.424747,"/shooter/rpm",0
8.445041,"/shooter/rpm",0
8.464982,"/shooter/rpm",0
8.484912,"/shooter/rpm",0
8.505521,"/shooter/rpm",0
8.526126,"/shooter/rpm",0
8.544831,"/shooter/rpm",0
8.564781,"/shooter/rpm",0
8.585963,"/shooter/rpm",0
8.604797,"/shooter/rpm",0
8.624818,"/shooter/rpm",0
8.646151,"/shooter/rpm",0
8.664748,"/shooter/rpm",0
8.685734,"/shooter/rpm",0
8.705978,"/shooter/rpm",0
8.724731,"/shooter/rpm",0
8.744776,"/shooter/rpm",0
8.766315,"/shooter/rpm",0
8.785755,"/shooter/rpm",0
8.804843,"/shooter/rpm",0
8.825893,"/shooter/rpm",0
8.845359,"/shooter/rpm",0
8.864928,"/shooter/rpm",0
8.886502,"/shooter/rpm",0
8.904979,"/shooter/rpm",0
8.924884,"/shooter/rpm",0
8.945742,"/shooter/rpm",0
8.964895,"/shooter/rpm",0
8.984868,"/shooter/rpm",0
9.006102,"/shooter/rpm",0
9.024985,"/shooter/rpm",0
9.04496,"/shooter/rpm",0
9.065815,"/shooter/rpm",0
9.08492,"/shooter/rpm",0
9.104895,"/shooter/rpm",0
9.12478,"/shooter/rpm",0
9.144876,"/shooter/rpm",0
9.164759,"/shooter/rpm",0
9.184841,"/shooter/rpm",0
9.204893,"/shooter/rpm",0
9.225384,"/shooter/rpm",0
9.245413,"/shooter/rpm",0
9.265616,"/shooter/rpm",0
9.28492,"/shooter/rpm",0
9.304809,"/shooter/rpm",0
9.325058,"/shooter/rpm",0
9.344977,"/shooter/rpm",0
9.364707,"/shooter/rpm",0
9.384947,"/shooter/rpm",0
9.404806,"/shooter/rpm",0
9.42474,"/shooter/rpm",0
9.444877,"/shooter/rpm",0
9.464943,"/shooter/rpm",0
9.486443,"/shooter/rpm",0
9.504964,"/shooter/rpm",0
9.524923,"/shooter/rpm",0
9.544973,"/shooter/rpm",0
9.564827,"/shooter/rpm",0
9.584884,"/shooter/rpm",0
9.604808,"/shooter/rpm",0
9.624793,"/shooter/rpm",0
9.644899,"/shooter/rpm",0
9.664849,"/shooter/rpm",0
9.684872,"/shooter/rpm",0
9.704996,"/shooter/rpm",0
9.724779,"/shooter/rpm",0
9.74475,"/shooter/rpm",0
9.765461,"/shooter/rpm",0
9.784959,"/shooter/rpm",0
9.804797,"/shooter/rpm",0
9.824897,"/shooter/rpm",0
9.844918,"/shooter/rpm",0
9.865004,"/shooter/rpm",0
9.884908,"/shooter/rpm",0
9.904997,"/shooter/rpm",0
9.925417,"/shooter/rpm",0
9.946566,"/shooter/rpm",0
9.965468,"/shooter/rpm",0
9.984904,"/shooter/rpm",0
10.007012,"/shooter/rpm",0
10.025033,"/shooter/rpm",0
10.044805,"/shooter/rpm",0
10.066067,"/shooter/rpm",0
10.084948,"/shooter/rpm",0
10.105005,"/shooter/rpm",0
10.126337,"/shooter/rpm",0
10.144958,"/shooter/rpm",0
10.165474,"/shooter/rpm",0
10.186369,"/shooter/rpm",0
10.204862,"/shooter/rpm",0
10.22526,"/shooter/rpm",0
10.246335,"/shooter/rpm",0
10.265376,"/shooter/rpm",0
10.285388,"/shooter/rpm",0
10.306182,"/shooter/rpm",0
10.324789,"/shooter/rpm",0
10.344779,"/shooter/rpm",0
10.366475,"/shooter/rpm",0
10.384903,"/shooter/rpm",0
10.404846,"/shooter/rpm",0
10.426218,"/shooter/rpm",0
10.444867,"/shooter/rpm",0
10.465024,"/shooter/rpm",0
10.484916,"/shooter/rpm",0
10.504754,"/shooter/rpm",0
10.52481,"/shooter/rpm",0
10.54501,"/shooter/rpm",0
10.565302,"/shooter/rpm",0
10.584934,"/shooter/rpm",0
10.604675,"/shooter/rpm",0
10.624905,"/shooter/rpm",0
10.645353,"/shooter/rpm",0
10.665434,"/shooter/rpm",0
10.685349,"/shooter/rpm",0
10.704768,"/shooter/rpm",0
10.724779,"/shooter/rpm",0
10.748829,"/shooter/rpm",0
10.765778,"/shooter/rpm",0
10.78485,"/shooter/rpm",0
10.805287,"/shooter/rpm",0
10.824841,"/shooter/rpm",0
10.84499,"/shooter/rpm",0
10.864987,"/shooter/rpm",0
10.884869,"/shooter/rpm",0
10.904944,"/shooter/rpm",0
10.925614,"/shooter/rpm",0
10.944909,"/shooter/rpm",0
10.965002,"/shooter/rpm",0
10.984704,"/shooter/rpm",0
11.0053,"/shooter/rpm",0
11.025703,"/shooter/rpm",0
11.044791,"/shooter/rpm",0
11.06559,"/shooter/rpm",0
11.084987,"/shooter/rpm",0
11.104819,"/shooter/rpm",0
11.124929,"/shooter/rpm",0
11.144752,"/shooter/rpm",0
11.164855,"/shooter/rpm",0
11.18488,"/shooter/rpm",0
11.204771,"/shooter/rpm",0
11.224772,"/shooter/rpm",0
11.245297,"/shooter/rpm",0
11.264848,"/shooter/rpm",0
11.284813,"/shooter/rpm",0
11.306172,"/shooter/rpm",0
11.325281,"/shooter/rpm",0
11.344732,"/shooter/rpm",0
11.366489,"/shooter/rpm",0
11.384831,"/shooter/rpm",0
11.404939,"/shooter/rpm",0
11.426254,"/shooter/rpm",0
11.444748,"/shooter/rpm",0
11.465255,"/shooter/rpm",0
11.486128,"/shooter/rpm",0
11.50488,"/shooter/rpm",0
11.524949,"/shooter/rpm",0
11.546113,"/shooter/rpm",0
11.565538,"/shooter/rpm",0
11.584807,"/shooter/rpm",0
11.605953,"/shooter/rpm",0
11.625013,"/shooter/rpm",0
11.644941,"/shooter/rpm",0
11.665805,"/shooter/rpm",0
11.684995,"/shooter/rpm",0
11.704984,"/shooter/rpm",0
11.725113,"/shooter/rpm",0
11.745132,"/shooter/rpm",0
11.765263,"/shooter/rpm",0
11.786171,"/shooter/rpm",0
11.805298,"/shooter/rpm",0
11.824881,"/shooter/rpm",0
11.844911,"/shooter/rpm",0
11.864826,"/shooter/rpm",0
11.884775,"/shooter/rpm",0
11.904847,"/shooter/rpm",0
11.925353,"/shooter/rpm",0
11.94528,"/shooter/rpm",0
11.96501,"/shooter/rpm",0
11.98536,"/shooter/rpm",0
12.005441,"/shooter/rpm",0
12.024764,"/shooter/rpm",0
12.046831,"/shooter/rpm",0
12.064984,"/shooter/rpm",0
12.084815,"/shooter/rpm",0
12.104752,"/shooter/rpm",0
12.124836,"/shooter/rpm",0
12.144854,"/shooter/rpm",0
12.164771,"/shooter/rpm",0
12.184801,"/shooter/rpm",0
12.204948,"/shooter/rpm",0
12.224926,"/shooter/rpm",0
12.244956,"/shooter/rpm",0
12.26484,"/shooter/rpm",0
12.284775,"/shooter/rpm",0
12.305295,"/shooter/rpm",0
12.324913,"/shooter/rpm",0
12.344853,"/shooter/rpm",0
12.364814,"/shooter/rpm",0
12.38483,"/shooter/rpm",0
12.404936,"/shooter/rpm",0
12.424855,"/shooter/rpm",0
12.444798,"/shooter/rpm",0
12.46488,"/shooter/rpm",0
12.485199,"/shooter/rpm",0
12.504806,"/shooter/rpm",0
12.524756,"/shooter/rpm",0
12.544841,"/shooter/rpm",0
12.564759,"/shooter/rpm",0
12.584773,"/shooter/rpm",0
12.605557,"/shooter/rpm",0
12.625309,"/shooter/rpm",0
12.645309,"/shooter/rpm",0
12.666111,"/shooter/rpm",0
12.684854,"/shooter/rpm",0
12.704882,"/shooter/rpm",0
12.726258,"/shooter/rpm",0
12.744847,"/shooter/rpm",0
12.765197,"/shooter/rpm",0
12.786103,"/shooter/rpm",0
12.804864,"/shooter/rpm",0
12.824927,"/shooter/rpm",0
12.846271,"/shooter/rpm",0
12.864978,"/shooter/rpm",0
12.884717,"/shooter/rpm",0
12.9061,"/shooter/rpm",0
12.924983,"/shooter/rpm",0
12.944758,"/shooter/rpm",0
12.966045,"/shooter/rpm",0
12.984902,"/shooter/rpm",0
13.004831,"/shooter/rpm",0
13.026701,"/shooter/rpm",0
13.044834,"/shooter/rpm",0
13.065875,"/shooter/rpm",0
13.086508,"/shooter/rpm",0
13.104768,"/shooter/rpm",0
13.124826,"/shooter/rpm",0
13.146278,"/shooter/rpm",0
13.164775,"/shooter/rpm",0
13.184967,"/shooter/rpm",0
13.204762,"/shooter/rpm",0
13.224947,"/shooter/rpm",0
13.244894,"/shooter/rpm",0
13.26501,"/shooter/rpm",0
13.285517,"/shooter/rpm",0
13.304781,"/shooter/rpm",0
13.324808,"/shooter/rpm",0
13.344945,"/shooter/rpm",0
13.365734,"/shooter/rpm",0
13.391424,"/shooter/rpm",0
13.405007,"/shooter/rpm",0
13.424841,"/shooter/rpm",0
13.444901,"/shooter/rpm",0
13.46522,"/shooter/rpm",0
13.484922,"/shooter/rpm",0
13.504749,"/shooter/rpm",0
13.525298,"/shooter/rpm",0
13.545501,"/shooter/rpm",0
13.564757,"/shooter/rpm",0
13.58496,"/shooter/rpm",0
13.60493,"/shooter/rpm",0
13.624748,"/shooter/rpm",0
13.644806,"/shooter/rpm",0
13.664961,"/shooter/rpm",0
13.684964,"/shooter/rpm",0
13.704985,"/shooter/rpm",0
13.7249,"/shooter/rpm",0
13.744843,"/shooter/rpm",0
13.765301,"/shooter/rpm",0
13.784878,"/shooter/rpm",0
13.804771,"/shooter/rpm",0
13.824711,"/shooter/rpm",0
13.845303,"/shooter/rpm",0
13.865445,"/shooter/rpm",0
13.8853,"/shooter/rpm",0
13.90476,"/shooter/rpm",0
13.924947,"/shooter/rpm",0
13.944896,"/shooter/rpm",0
13.96521,"/shooter/rpm",0
13.984795,"/shooter/rpm",0
14.004914,"/shooter/rpm",0
14.024854,"/shooter/rpm",0
14.044717,"/shooter/rpm",0
14.064978,"/shooter/rpm",0
14.086242,"/shooter/rpm",0
14.104847,"/shooter/rpm",0
14.124804,"/shooter/rpm",0
14.145606,"/shooter/rpm",0
14.165032,"/shooter/rpm",0
14.184935,"/shooter/rpm",0
14.205453,"/shooter/rpm",0
14.224749,"/shooter/rpm",0
14.244751,"/shooter/rpm",0
14.26635,"/shooter/rpm",0
14.284885,"/shooter/rpm",0
14.304899,"/shooter/rpm",0
14.326031,"/shooter/rpm",0
14.344781,"/shooter/rpm",0
14.364805,"/shooter/rpm",0
14.386114,"/shooter/rpm",0
14.404906,"/shooter/rpm",0
14.424782,"/shooter/rpm",0
14.446206,"/shooter/rpm",0
14.464821,"/shooter/rpm",0
14.484848,"/shooter/rpm",0
14.506363,"/shooter/rpm",0
14.524776,"/shooter/rpm",0
14.544969,"/shooter/rpm",0
14.566367,"/shooter/rpm",0
14.584691,"/shooter/rpm",0
14.604805,"/shooter/rpm",0
14.624821,"/shooter/rpm",0
14.644809,"/shooter/rpm",0
14.664814,"/shooter/rpm",0
14.684849,"/shooter/rpm",0
14.704718,"/shooter/rpm",0
14.724928,"/shooter/rpm",0
14.745391,"/shooter/rpm",0
14.764815,"/shooter/rpm",0
14.784868,"/shooter/rpm",0
14.805391,"/shooter/rpm",0
14.824897,"/shooter/rpm",0
14.844918,"/shooter/rpm",0
14.866679,"/shooter/rpm",0
14.885326,"/shooter/rpm",0
14.904993,"/shooter/rpm",0
14.924881,"/shooter/rpm",0
14.945388,"/shooter/rpm",0
14.964954,"/shooter/rpm",0
14.984761,"/shooter/rpm",0
15.006331,"/shooter/rpm",0
15.024931,"/shooter/rpm",0
15.044764,"/shooter/rpm",0
15.064939,"/shooter/rpm",0
15.084793,"/shooter/rpm",0
15.104868,"/shooter/rpm",0
15.124738,"/shooter/rpm",0
15.144888,"/shooter/rpm",0
15.164824,"/shooter/rpm",0
15.185302,"/shooter/rpm",0
15.204929,"/shooter/rpm",0
15.224983,"/shooter/rpm",0
15.24554,"/shooter/rpm",0
15.265297,"/shooter/rpm",0
15.284769,"/shooter/rpm",0
15.304819,"/shooter/rpm",0
15.325241,"/shooter/rpm",0
15.344892,"/shooter/rpm",0
15.364799,"/shooter/rpm",0
15.384899,"/shooter/rpm",0
15.405016,"/shooter/rpm",0
15.424932,"/shooter/rpm",0
15.445464,"/shooter/rpm",0
15.464801,"/shooter/rpm",0
15.484842,"/shooter/rpm",0
15.506364,"/shooter/rpm",0
15.52479,"/shooter/rpm",0
15.545093,"/shooter/rpm",0
15.564997,"/shooter/rpm",0
15.584887,"/shooter/rpm",0
15.604851,"/shooter/rpm",0
15.626357,"/shooter/rpm",0
15.644802,"/shooter/rpm",0
15.665441,"/shooter/rpm",0
15.686386,"/shooter/rpm",0
15.708886,"/shooter/rpm",0
15.725689,"/shooter/rpm",0
15.746455,"/shooter/rpm",0
15.766684,"/shooter/rpm",0
15.784775,"/shooter/rpm",0
15.80598,"/shooter/rpm",0
15.824792,"/shooter/rpm",0
15.844851,"/shooter/rpm",0
15.86612,"/shooter/rpm",0
15.884871,"/shooter/rpm",0
15.904902,"/shooter/rpm",0
15.927183,"/shooter/rpm",0
15.94551,"/shooter/rpm",0
15.964673,"/shooter/rpm",0
15.984833,"/shooter/rpm",0
16.004618,"/shooter/rpm",0
16.024916,"/shooter/rpm",0
16.044671,"/shooter/rpm",0
16.06479,"/shooter/rpm",0
16.084865,"/shooter/rpm",0
16.10469,"/shooter/rpm",0
16.125363,"/shooter/rpm",0
16.144789,"/shooter/rpm",0
16.164697,"/shooter/rpm",0
16.184667,"/shooter/rpm",0
16.204941,"/shooter/rpm",0
16.224683,"/shooter/rpm",0
16.244752,"/shooter/rpm",0
16.264859,"/shooter/rpm",0
16.28473,"/shooter/rpm",0
16.304793,"/shooter/rpm",0
16.324955,"/shooter/rpm",0
16.344691,"/shooter/rpm",0
16.364898,"/shooter/rpm",0
16.384847,"/shooter/rpm",0
16.404714,"/shooter/rpm",0
16.424777,"/shooter/rpm",0
16.444672,"/shooter/rpm",0
16.466486,"/shooter/rpm",0
16.48526,"/shooter/rpm",0
16.504905,"/shooter/rpm",0
16.524776,"/shooter/rpm",0
16.54552,"/shooter/rpm",0
16.565729,"/shooter/rpm",0
16.584983,"/shooter/rpm",0
16.606592,"/shooter/rpm",0
16.631766,"/shooter/rpm",0
16.64545,"/shooter/rpm",0
16.66525,"/shooter/rpm",0
16.685554,"/shooter/rpm",0
16.704755,"/shooter/rpm",0
16.725406,"/shooter/rpm",0
